2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620164, 's': 'XRPUSDT', 'a': 608430310, 'p': '2.15840000', 'q': '104.90000000', 'f': 1187751853, 'l': 1187751853, 'T': 1750207620163, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620164, 's': 'XRPUSDT', 'a': 608430311, 'p': '2.15840000', 'q': '6.60000000', 'f': 1187751854, 'l': 1187751854, 'T': 1750207620163, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620164, 's': 'XRPUSDT', 'a': 608430312, 'p': '2.15840000', 'q': '22.30000000', 'f': 1187751855, 'l': 1187751855, 'T': 1750207620164, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620164, 's': 'XRPUSDT', 'a': 608430313, 'p': '2.15840000', 'q': '9.20000000', 'f': 1187751856, 'l': 1187751856, 'T': 1750207620164, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620164, 's': 'XRPUSDT', 'a': 608430314, 'p': '2.15840000', 'q': '123.60000000', 'f': 1187751857, 'l': 1187751857, 'T': 1750207620164, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620165, 's': 'XRPUSDT', 'a': 608430315, 'p': '2.15840000', 'q': '2.50000000', 'f': 1187751858, 'l': 1187751858, 'T': 1750207620164, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620167, 's': 'XRPUSDT', 'a': 608430316, 'p': '2.15830000', 'q': '61.80000000', 'f': 1187751859, 'l': 1187751861, 'T': 1750207620166, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620167, 's': 'XRPUSDT', 'a': 608430317, 'p': '2.15830000', 'q': '3.30000000', 'f': 1187751862, 'l': 1187751862, 'T': 1750207620166, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620167, 's': 'XRPUSDT', 'a': 608430318, 'p': '2.15830000', 'q': '74.40000000', 'f': 1187751863, 'l': 1187751863, 'T': 1750207620166, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620168, 's': 'XRPUSDT', 'a': 608430319, 'p': '2.15830000', 'q': '52.40000000', 'f': 1187751864, 'l': 1187751864, 'T': 1750207620167, 'm': True, 'M': True}
